text,first_label,second_label
"If you hate being defined by your profession, then don't bring it up as some kind of credential.",Rational Persuasion,Logical Appeal
"Yea, but do you tip the cashier at McDonald's or the cart pusher at Walmart? Maybe 9 bucks an hour isn't a livable wage in CA, but the argument for tipping falls apart when they make as much as non tipped jobs",Rational Persuasion,Logical Appeal
"This viewpoint seems highly self-centered, but as I do not have kids yet I can't empathize with you. I understand why you want to watch out for your own kids specifically, but wouldn't helping their generation as a whole be more beneficial for them?",Rational Persuasion,Persuasive Inquiry
The common definition of free will is incompatible with actions being pre-determined. So you're redefining the term. I like free will and determinism as they are - incompatible.,Rational Persuasion,Logical Appeal
"So, are you going to dodge this example forever? Boy scouts discriminate against gays. They are doing VERY WELL compared to similar scouting organizations. Is not this the example you were asking for?",Rational Persuasion,Persuasive Inquiry
Criminal punishment (if it is imprisonment) definitely does affect the right to control one's body,Rational Persuasion,Logical Appeal
"You don't need to ask your SO, the woman, for her DNA. All you need it your own and your (supposed) child's, since the DNA of the mother is irrelevant in testing to see if the child belongs to the male.",Rational Persuasion,Logical Appeal
Well - yes. A good designer should account for such things. And if someone is making a claim to intelligent design - they should have to account for things that are terribly designed.,Rational Persuasion,Logical Appeal
"Yes, they'd hold office for the few months until the next election, but this shouldn't be more than 3-6 months. Why is this such a problem? Potentially elections could be held slightly more in advance as well.",Rational Persuasion,Logical Appeal
"Ballots are definitely something that should be printed in multiple languages. We need to make participation in the democratic process easier, not harder.",Rational Persuasion,Logical Appeal
I'm still not hearing anything except envy here. How is my money any of your business? What have you done to have some claim to it?,Rational Persuasion,Persuasive Inquiry
"However, Qatar has lied about it's bid. They said they would have 12 stadiums, but they are only building 8. They said it was to be in summer, now it is winter. They cheated on the bidding process.",Rational Persuasion,Logical Appeal
You legitimately think that in 50 years the federal min wage will $7.25?,Rational Persuasion,Persuasive Inquiry
"That's one of the reasons why it's a good idea to legalize it. Then just like alcohol and cigarettes, marijuana will be sold in places that do not also sell meth.",Rational Persuasion,Logical Appeal
You get an even better chance of survival if the intruder *isn't* armed...,Rational Persuasion,Logical Appeal
"George Gallaway is a socialist. Of course he's gonna be pro-socialism/anti-capitalism. He's also British, BTW, so he's pretty irrelevant when discussing American politics. But how many American liberal politicians describe themselves as socialist?",Rational Persuasion,Persuasive Inquiry
Good driving is minimizing your risk of getting in an accident. This means that you should not assume everyone else is a good driver.,Rational Persuasion,Logical Appeal
"Intellectually disabled might be less easy to use as a direct insult, but it only sounds better to us because it hasn't run far down the treadmill yet.",Rational Persuasion,Logical Appeal
